"Service domain","Address","Service url","Country","Version","# Chains","Status","Scanned Block Height","Balance (POKT)","Stake Type","Output Address","Output Balance (POKT)","Stake Weight","Stake Amount (POKT)","Validator","Jailed","Jailed","Pending Relays","Est. Pending Rewards","Stake From","Missing Blocks","Jailed Blocks","Jailed Until","Unstaking Time"
"liquify.info","304bd7b997fa09ee1998d74e1018f6162c574587","https://yoon-node60-85.liquify.info:6024","United Kingdom","RC-0.9.1.1",10,"Staked",74620,71443.8085,"Custodial","304bd7b997fa09ee1998d74e1018f6162c574587",71443.8085,2.362669816893089,70100,"Yes","No","No","-","-",69498,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"liquify.info","58834f02231bcd051b1b024d363cd8f80abc790a","https://yoon-node60-85.liquify.info:6027","United Kingdom","RC-0.9.1.1",10,"Staked",74620,69416.3888,"Custodial","58834f02231bcd051b1b024d363cd8f80abc790a",69416.3888,2.362669816893089,70100,"Yes","No","No",11106,24.0212,69498,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"liquify.info","58a890d7bfceabb0f06f4f7215d883de9e27f293","https://yoon-node60-85.liquify.info:6033","United Kingdom","RC-0.9.1.1",10,"Staked",74620,14943.5882,"Custodial","58a890d7bfceabb0f06f4f7215d883de9e27f293",14943.5882,2.362669816893089,70100,"Yes","No","No","-","-",69498,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"liquify.info","5dea6a8259f27c17875d639ec4eb99ebcbb8feeb","https://yoon-node60-85.liquify.info:6041","United Kingdom","RC-0.9.1.1",10,"Staked",74620,16390.346,"Custodial","5dea6a8259f27c17875d639ec4eb99ebcbb8feeb",16390.346,2.362669816893089,70100,"Yes","No","No","-","-",69498,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"liquify.info","6457cf19913e260a29e6002d2c8d6b8042977c12","https://yoon-node60-85.liquify.info:6022","United Kingdom","RC-0.9.1.1",10,"Staked",74620,71556.4778,"Custodial","6457cf19913e260a29e6002d2c8d6b8042977c12",71556.4778,2.362669816893089,70099.9299,"Yes","No","No",2555,5.5262,69498,0,0,"Sep 29, 2022 2:09 AM","Jan 1, 0001 12:00 AM"
"liquify.info","71bba9e634cdc22d03fd0d0fcfd4cc136d324b47","https://yoon-node60-85.liquify.info:6036","United Kingdom","RC-0.9.1.1",10,"Staked",74620,14937.3783,"Custodial","71bba9e634cdc22d03fd0d0fcfd4cc136d324b47",14937.3783,2.362669816893089,70100,"Yes","No","No","-","-",69498,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"liquify.info","7613595edb25cb51bdf42eef886e603383330797","https://yoon-node60-85.liquify.info:6025","United Kingdom","RC-0.9.1.1",10,"Staked",74620,71883.6596,"Custodial","7613595edb25cb51bdf42eef886e603383330797",71883.6596,2.362669816893089,70100,"Yes","No","No","-","-",69498,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"liquify.info","851d15443ab811395f7d1709c5f8eaaff1017b61","https://yoon-node60-85.liquify.info:6032","United Kingdom","RC-0.9.1.1",10,"Staked",74620,14950.1868,"Custodial","851d15443ab811395f7d1709c5f8eaaff1017b61",14950.1868,2.362669816893089,70099.9299,"Yes","No","No","-","-",69498,0,0,"Sep 27, 2022 4:41 PM","Jan 1, 0001 12:00 AM"
"liquify.info","86148eebf78341248087c130d4f22dacbb54db51","https://yoon-node60-85.liquify.info:6034","United Kingdom","RC-0.9.1.1",10,"Staked",74620,14982.872,"Custodial","86148eebf78341248087c130d4f22dacbb54db51",14982.872,2.362669816893089,70100,"Yes","No","No","-","-",69498,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"liquify.info","874647e23986e56d7e5342dc3208e1ba6e0e1494","https://yoon-node60-85.liquify.info:6042","United Kingdom","RC-0.9.1.1",10,"Staked",74620,15115.6596,"Custodial","874647e23986e56d7e5342dc3208e1ba6e0e1494",15115.6596,2.362669816893089,70100,"Yes","No","No","-","-",69498,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"liquify.info","ac9ad8a0f6453aaa076d1de178867d7dd3f28eec","https://yoon-node60-85.liquify.info:6030","United Kingdom","RC-0.9.1.1",10,"Staked",74620,15774.4418,"Custodial","ac9ad8a0f6453aaa076d1de178867d7dd3f28eec",15774.4418,2.362669816893089,70100,"Yes","No","No","-","-",69498,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"liquify.info","b0c598c00eb770c9d6d39a1fa2a354d0157a9abd","https://yoon-node60-85.liquify.info:6039","United Kingdom","RC-0.9.1.1",10,"Staked",74620,16112.1276,"Custodial","b0c598c00eb770c9d6d39a1fa2a354d0157a9abd",16112.1276,2.362669816893089,70100,"Yes","No","No",16606,35.9172,69498,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"liquify.info","ba6ca795c58cf8aa05e5fb0df47a5ba12d6879df","https://yoon-node60-85.liquify.info:6031","United Kingdom","RC-0.9.1.1",10,"Staked",74620,14873.7532,"Custodial","ba6ca795c58cf8aa05e5fb0df47a5ba12d6879df",14873.7532,2.362669816893089,70099.9299,"Yes","No","No","-","-",69498,0,0,"Sep 8, 2022 12:48 PM","Jan 1, 0001 12:00 AM"
"liquify.info","e794b21ed85aa9816cd9e9153306e156997d40c0","https://yoon-node60-85.liquify.info:6040","United Kingdom","RC-0.9.1.1",10,"Staked",74620,14992.5772,"Custodial","e794b21ed85aa9816cd9e9153306e156997d40c0",14992.5772,2.362669816893089,70100,"Yes","No","No","-","-",69498,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"liquify.info","eac07420d32ee5fe7f49a2ce0282df72ce0fb63d","https://yoon-node60-85.liquify.info:6028","United Kingdom","RC-0.9.1.1",10,"Staked",74620,71222.4463,"Custodial","eac07420d32ee5fe7f49a2ce0282df72ce0fb63d",71222.4463,2.362669816893089,70100,"Yes","No","No",18066,39.0751,69498,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"liquify.info","eacb0d6c91d15b4592cac64c4eee6d243bf0e362","https://yoon-node60-85.liquify.info:6038","United Kingdom","RC-0.9.1.1",10,"Staked",74620,12535.3131,"Custodial","eacb0d6c91d15b4592cac64c4eee6d243bf0e362",12535.3131,2.362669816893089,70100,"Yes","No","No",20445,44.2206,69498,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"liquify.info","f3bdea397552feb1de6d827af87a2680ea98e42a","https://yoon-node60-85.liquify.info:6026","United Kingdom","RC-0.9.1.1",10,"Staked",74620,71084.4224,"Custodial","f3bdea397552feb1de6d827af87a2680ea98e42a",71084.4224,2.362669816893089,70100,"Yes","No","No","-","-",69498,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"liquify.info","fd89c2ca16e25f16ada6a3229061118aa4b7ec9f","https://yoon-node60-85.liquify.info:6037","United Kingdom","RC-0.9.1.1",10,"Staked",74620,14525.6077,"Custodial","fd89c2ca16e25f16ada6a3229061118aa4b7ec9f",14525.6077,2.362669816893089,70100,"Yes","No","No","-","-",69498,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"poktymcpoktface.com","33b27de6ff1bf10970378387f86e202bf574cf87","https://node-000.nodes.poktymcpoktface.com:443","United States","RC-0.9.1.1",15,"Staked",74620,4922.1888,"Custodial","33b27de6ff1bf10970378387f86e202bf574cf87",4922.1888,2.362669816893089,75251,"Yes","No","No",8632,18.6702,74616,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"noderunner24.com","0fa342023504ab73e713beb832156d6b885438e5","https://node-001.nodes16.noderunner24.com:443","United States","RC-0.9.1.1",5,"Staked",74620,784.9201,"Custodial","0fa342023504ab73e713beb832156d6b885438e5",784.9201,2.362669816893089,65001,"Yes","No","No","-","-",70588,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"noderunner24.com","b450b24d32eb03b0414bae2512b37376dfd6bb93","https://node-000.nodes16.noderunner24.com:443","United States","RC-0.9.1.1",5,"Staked",74620,2.7393,"Custodial","b450b24d32eb03b0414bae2512b37376dfd6bb93",2.7393,2.362669816893089,65000.935,"Yes","No","No","-","-",70588,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"thunderstake.io","085209dc88588ddb2da64cd6d90b6c619fb00639","https://node1050.thunderstake.io:443","United States","RC-0.9.1.1",15,"Staked",74620,2269.9967,"Custodial","085209dc88588ddb2da64cd6d90b6c619fb00639",2269.9967,2.362669816893089,75050,"Yes","No","No",2440,5.2775,70382,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"noderunner24.com","40270d17e075995be3652f44dc82e51d309b39f6","https://node-000.nodes5.noderunner24.com:443","United States","RC-0.9.1.1",4,"Staked",74620,788.771,"Custodial","40270d17e075995be3652f44dc82e51d309b39f6",788.771,2.362669816893089,65000.935,"Yes","No","No",1151,2.4895,71779,0,0,"Sep 26, 2022 7:58 AM","Jan 1, 0001 12:00 AM"
"althaea.xyz","e25ee68a60aa9a76383df2aa672ad86326e891cf","https://node-001.pocket-01.althaea.xyz:443","Finland","RC-0.9.1.1",6,"Staked",74620,4323.9915,"Custodial","e25ee68a60aa9a76383df2aa672ad86326e891cf",4323.9915,2.362669816893089,70000,"Yes","No","No","-","-",74604,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"pokt.sk","66fa5204cddf75d8c606501b30528090ac28b97b","https://node-003.pokt.sk:443","United States","unknown",15,"Staked",74620,2640.0303,"Custodial","66fa5204cddf75d8c606501b30528090ac28b97b",2640.0303,2.362669816893089,65594.9344,"Yes","No","No",222,0.4802,73565,0,0,"Oct 18, 2022 3:41 AM","Jan 1, 0001 12:00 AM"
"noderunner24.com","9533e17150398c1c3dc228c4b73a44b3acd7ccef","https://node-001.nodes4.noderunner24.com:443","Germany","RC-0.9.1.1",5,"Staked",74620,624.5922,"Custodial","9533e17150398c1c3dc228c4b73a44b3acd7ccef",624.5922,2.362669816893089,65000.935,"Yes","No","No","-","-",70586,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"poktminer.com","91c85a95f1654faaa930ea71d49a48cc22327a01","https://node-003.np5.poktminer.com:443","United States","RC-0.9.1.1",15,"Staked",74620,4396.9004,"Custodial","91c85a95f1654faaa930ea71d49a48cc22327a01",4396.9004,2.362669816893089,65003,"Yes","No","No",78,0.1687,74037,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"noderunner24.com","11a2afbd5dfd3f2bfb8239905d438470b9fb7514","https://node-001.nodes.noderunner24.com:443","United States","RC-0.9.1.1",6,"Staked",74620,2.2175,"Custodial","11a2afbd5dfd3f2bfb8239905d438470b9fb7514",2.2175,2.362669816893089,65001,"Yes","No","No",25267,54.6501,71860,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"easy2stake.com","45dd192f373ec7e516c50428ef9d85e6a49b1687","https://pocketv23.easy2stake.com:443","United States","RC-0.9.1.1",15,"Staked",74620,1899.6463,"Custodial","45dd192f373ec7e516c50428ef9d85e6a49b1687",1899.6463,2.362669816893089,65000,"Yes","No","No","-","-",73836,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"easy2stake.com","e59710bf911a4c229d93ca42f1ebd6edc93cd536","https://iits-pocket-7.easy2stake.com:443","United States","RC-0.9.1.1",15,"Staked",74620,1868.7747,"Custodial","e59710bf911a4c229d93ca42f1ebd6edc93cd536",1868.7747,2.362669816893089,65789.9358,"Yes","No","No","-","-",74191,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"noderunner24.com","bd5feee8e22718e8eabbaa5140a856a11e07d159","https://node-002.nodes10.noderunner24.com:443","United States","RC-0.9.1.1",5,"Staked",74620,1477.7696,"Custodial","bd5feee8e22718e8eabbaa5140a856a11e07d159",1477.7696,2.362669816893089,65000.935,"Yes","No","No","-","-",70587,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"noderunner24.com","e73654f72f4e5c70af40e33cdf4fda87523a7ed5","https://node-000.nodes10.noderunner24.com:443","United States","RC-0.9.1.1",5,"Staked",74620,2.1931,"Custodial","e73654f72f4e5c70af40e33cdf4fda87523a7ed5",2.1931,2.362669816893089,65000.935,"Yes","No","No","-","-",70587,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"noderunner24.com","03af9ff88d657fadee6dcbb6589a1267409c4422","https://node-001.nodes11.noderunner24.com:443","Austria","RC-0.9.1.1",5,"Staked",74620,4.9244,"Custodial","03af9ff88d657fadee6dcbb6589a1267409c4422",4.9244,2.362669816893089,65001,"Yes","No","No","-","-",70587,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"noderunner24.com","07d27faca16df010aa92a4ed04366281382a079f","https://node-000.nodes11.noderunner24.com:443","Austria","RC-0.9.1.1",5,"Staked",74620,5.0117,"Custodial","07d27faca16df010aa92a4ed04366281382a079f",5.0117,2.362669816893089,65001,"Yes","No","No","-","-",70587,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"noderunner24.com","50f60d3ffc082d4cf3350d1b71080364fd647eb0","https://node-002.nodes12.noderunner24.com:443","United States","RC-0.9.1.1",5,"Staked",74620,55.5266,"Custodial","50f60d3ffc082d4cf3350d1b71080364fd647eb0",55.5266,2.362669816893089,65001,"Yes","No","No","-","-",70587,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"noderunner24.com","7c86425299f0f30b5b372c97b79f06632ed29829","https://node-000.nodes12.noderunner24.com:443","United States","RC-0.9.1.1",5,"Staked",74620,5.4061,"Custodial","7c86425299f0f30b5b372c97b79f06632ed29829",5.4061,2.362669816893089,65001,"Yes","No","No","-","-",70587,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"noderunner24.com","0f1c338cc458c7519b97af33294a3b4643b00ba4","https://node-000.nodes13.noderunner24.com:443","United States","RC-0.9.1.1",4,"Staked",74620,3.6147,"Custodial","0f1c338cc458c7519b97af33294a3b4643b00ba4",3.6147,2.362669816893089,65001,"Yes","No","No","-","-",71133,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"noderunner24.com","1d229e21c8efc75a2bc4b22e6b7849b2b83c91e8","https://node-002.nodes13.noderunner24.com:443","United States","RC-0.9.1.1",4,"Staked",74620,6.5222,"Custodial","1d229e21c8efc75a2bc4b22e6b7849b2b83c91e8",6.5222,2.362669816893089,65000.935,"Yes","No","No","-","-",71133,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"noderunner24.com","258618944cacb1ccd2ededcad124cd6eb7cbb741","https://node-002.nodes14.noderunner24.com:443","United States","RC-0.9.1.1",5,"Staked",74620,10.459,"Custodial","258618944cacb1ccd2ededcad124cd6eb7cbb741",10.459,2.362669816893089,65000.935,"Yes","No","No",157,0.3396,70587,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"noderunner24.com","3a7ce8ea6b8b6058bd22b065ec673ee52dd4842d","https://node-001.nodes14.noderunner24.com:443","United States","RC-0.9.1.1",5,"Staked",74620,730.7773,"Custodial","3a7ce8ea6b8b6058bd22b065ec673ee52dd4842d",730.7773,2.362669816893089,65000.935,"Yes","No","No","-","-",70587,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"noderunner24.com","98a141630f128b81a2ec6144b9fe0659e8748bf0","https://node-001.nodes13.noderunner24.com:443","United States","RC-0.9.1.1",4,"Staked",74620,3.3087,"Custodial","98a141630f128b81a2ec6144b9fe0659e8748bf0",3.3087,2.362669816893089,65000.805,"Yes","No","No",2056,4.4469,71133,0,0,"Oct 10, 2022 2:31 AM","Jan 1, 0001 12:00 AM"
"noderunner24.com","817f6f850725472ad260cfa90445d9ad388fc1bb","https://node-000.nodes14.noderunner24.com:443","United States","RC-0.9.1.1",5,"Staked",74620,854.8167,"Custodial","817f6f850725472ad260cfa90445d9ad388fc1bb",854.8167,2.362669816893089,65001,"Yes","No","No",18,0.0389,70587,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"easy2stake.com","bc045d59f5fc359a82c08246b7d52c2569684b19","https://iits-pocket-8.easy2stake.com:443","United States","RC-0.9.1.1",15,"Staked",74620,404.4837,"Custodial","bc045d59f5fc359a82c08246b7d52c2569684b19",404.4837,2.362669816893089,65789.9358,"Yes","No","No","-","-",74191,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"easy2stake.com","c134ebf692d523ced9de515ea1ef5615e5098f64","https://iits-pocket-9.easy2stake.com:443","United States","RC-0.9.1.1",15,"Staked",74620,389.0019,"Custodial","c134ebf692d523ced9de515ea1ef5615e5098f64",389.0019,2.362669816893089,65789.9358,"Yes","No","No",18742,40.5372,74191,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"liquify.info","a07bc5f9c24276df41f8cb44c9518ea873e909d7","https://ash-b-nodes1.liquify.info:6062","Finland","unknown",10,"Staked",74620,7896.6285,"Custodial","a07bc5f9c24276df41f8cb44c9518ea873e909d7",7896.6285,2.362669816893089,70000,"Yes","No","No",5178,11.1995,73939,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"easy2stake.com","8949491cba7118d483c1e5615fcbecaf351ed774","https://iits-pocket-10.easy2stake.com:443","United States","RC-0.9.1.1",15,"Staked",74620,1107.8788,"Custodial","8949491cba7118d483c1e5615fcbecaf351ed774",1107.8788,2.362669816893089,65789.9358,"Yes","No","No",5535,11.9717,74191,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"pokt.sk","90a0348a0d45bf821ff90dbcd9ad57607bf80477","https://node-009.pokt.sk:443","United States","RC-0.9.1.1",15,"Staked",74620,2084.8706,"Custodial","90a0348a0d45bf821ff90dbcd9ad57607bf80477",2084.8706,2.362669816893089,70000,"Yes","No","No",85,0.1838,74415,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"pokt.sk","df8747ddea3b7ffe84016a985393ba5406072c58","https://node-001.pokt.sk:443","United States","RC-0.9.1.1",15,"Staked",74620,3762.5027,"Custodial","df8747ddea3b7ffe84016a985393ba5406072c58",3762.5027,2.362669816893089,66000,"Yes","No","No",98,0.212,74588,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"c0d3r.org","586e26c5a4c4381c8f56bab9362d378216ceac51","https://val1642116285.c0d3r.org:443","United States","RC-0.9.1.1",15,"Staked",74620,22.1107,"Custodial","586e26c5a4c4381c8f56bab9362d378216ceac51",22.1107,2.362669816893089,70000,"Yes","No","No",24644,53.3027,73209,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"c0d3r.org","19558ef89082852a9671b12f2364f7e36f3166ac","https://val1653344961.c0d3r.org:443","United States","RC-0.9.1.1",15,"Staked",74620,100.6534,"Custodial","19558ef89082852a9671b12f2364f7e36f3166ac",100.6534,2.362669816893089,65000,"Yes","No","No","-","-",74551,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"poktminer.com","66b0140f2790225d1810b09e09522f0240580fea","https://node-004.np5.poktminer.com:443","United States","unknown",15,"Staked",74620,4544.8557,"Custodial","66b0140f2790225d1810b09e09522f0240580fea",4544.8557,2.362669816893089,65003,"Yes","No","No",929,2.0093,74037,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"easy2stake.com","6490ea7d7621c4ec583de23dc786fcb7aa4d9ccd","https://pocketv22.easy2stake.com:443","United States","RC-0.9.1.1",15,"Staked",74620,4280.7107,"Custodial","6490ea7d7621c4ec583de23dc786fcb7aa4d9ccd",4280.7107,2.362669816893089,65000,"Yes","No","No","-","-",73836,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"noderunner24.com","4362c3d6918c262649dbd366a53a7a0002ef3478","https://node-002.nodes4.noderunner24.com:443","Germany","RC-0.9.1.1",5,"Staked",74620,20.0885,"Custodial","4362c3d6918c262649dbd366a53a7a0002ef3478",20.0885,2.362669816893089,65001,"Yes","No","No","-","-",70586,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"poktminer.com","695efcd4ca1d33924ee75bc5e9c97cd5595556be","https://node-001.np5.poktminer.com:443","United States","RC-0.9.1.1",15,"Staked",74620,5355.3486,"Custodial","695efcd4ca1d33924ee75bc5e9c97cd5595556be",5355.3486,2.362669816893089,65003,"Yes","No","No",5225,11.3012,74037,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"easy2stake.com","fe6b568191c8a05cc9fea1c3cb55b18f5522a1ad","https://e2s001919-pocket-1.easy2stake.com:443","United States","RC-0.9.1.1",15,"Staked",74620,847.5944,"Custodial","fe6b568191c8a05cc9fea1c3cb55b18f5522a1ad",847.5944,2.362669816893089,70100,"Yes","No","No",21056,45.5421,72482,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"easy2stake.com","3a32500b6382c9cc4dc8469a5a41fb08f4797562","https://iits-pocket-6.easy2stake.com:443","United States","RC-0.9.1.1",15,"Staked",74620,1161.7407,"Custodial","3a32500b6382c9cc4dc8469a5a41fb08f4797562",1161.7407,2.362669816893089,65789.9358,"Yes","No","No","-","-",74191,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"poktminer.com","d5b909a32610699548a3664f74b43a5e7e8ad61c","https://node-009.np5.poktminer.com:443","United States","RC-0.9.1.1",15,"Staked",74620,3058.3741,"Custodial","d5b909a32610699548a3664f74b43a5e7e8ad61c",3058.3741,2.362669816893089,65003,"Yes","No","No",1429,3.0908,74037,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"althaea.xyz","19153088d119dd68b6c5118ca94e293852d4a565","https://node-000.pocket-01.althaea.xyz:443","Finland","RC-0.9.1.1",6,"Staked",74620,10428.0105,"Custodial","19153088d119dd68b6c5118ca94e293852d4a565",10428.0105,2.362669816893089,70000,"Yes","No","No",6519,14.1,74604,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"poktminer.com","9890701ee7b456a6ccfbaada94637883d5663312","https://node-008.np5.poktminer.com:443","United States","RC-0.9.1.1",15,"Staked",74620,5693.4356,"Custodial","9890701ee7b456a6ccfbaada94637883d5663312",5693.4356,2.362669816893089,65003,"Yes","No","No",10594,22.9138,74037,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"althaea.xyz","a46b15a2270efcb65e353e49849478d7989cb89d","https://node-000.pocket-02.althaea.xyz:443","United Kingdom","RC-0.9.1.1",6,"Staked",74620,3308.1717,"Custodial","a46b15a2270efcb65e353e49849478d7989cb89d",3308.1717,2.362669816893089,70000,"Yes","No","No",11590,25.0681,74604,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"poktminer.com","ff2d937418aa04a038ff814f423e2deae609969d","https://node-005.np5.poktminer.com:443","United States","RC-0.9.1.1",15,"Staked",74620,6095.7082,"Custodial","ff2d937418aa04a038ff814f423e2deae609969d",6095.7082,2.362669816893089,65003,"Yes","No","No",53618,115.9707,74037,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"liquify.ltd","581eadfdd2af90ada2a9455b9c03f45e2b8aa39f","https://remmy-r430-7-87.liquify.ltd:443","Canada","RC-0.9.1.1",12,"Staked",74620,3514.7245,"Custodial","581eadfdd2af90ada2a9455b9c03f45e2b8aa39f",3514.7245,2.362669816893089,70099.7897,"Yes","No","No",8810,19.0552,74131,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"liquify.info","ec583dc38771548388f1056e8c057984a4bb442e","https://guardianchild-node1-node10.liquify.info:6041","United Kingdom","RC-0.9.1.1",10,"Staked",74620,13505.9974,"Custodial","ec583dc38771548388f1056e8c057984a4bb442e",13505.9974,2.362669816893089,70149.9299,"Yes","No","No",2997,6.4822,69597,0,0,"Sep 18, 2022 1:01 AM","Jan 1, 0001 12:00 AM"
"blockspaces.us","6ab592f1ae3e0ce31a11a043ab42298ef8e7a9ff","https://08-pokt-212.blockspaces.us:443","Germany","RC-0.9.1.1",15,"Staked",74620,5999.6926,"Custodial","6ab592f1ae3e0ce31a11a043ab42298ef8e7a9ff",5999.6926,2.362669816893089,74998.725,"Yes","No","No",457,0.9884,74533,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"spacebelt.cloud","7346f61999156a7a66d2c10b4edd60b978936f5c","https://p002.spacebelt.cloud:443","United States","RC-0.9.1.1",10,"Staked",74620,480.2171,"Custodial","7346f61999156a7a66d2c10b4edd60b978936f5c",480.2171,2.362669816893089,62100,"Yes","No","No","-","-",72407,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"easy2stake.com","6ff1114a03bab37dfcd3fd4b63c3e5fa24cb484e","https://iits-pocket-18.easy2stake.com:443","United States","RC-0.9.1.1",15,"Staked",74620,348.2354,"Custodial","6ff1114a03bab37dfcd3fd4b63c3e5fa24cb484e",348.2354,2.362669816893089,65789.9358,"Yes","No","No",47086,101.8426,74191,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"easy2stake.com","4d0340f0ba031da78664fe3e5485045f0a6b005e","https://pocketv49.easy2stake.com:443","United States","ALPHA-0.9.2",15,"Staked",74620,1066.926,"Custodial","4d0340f0ba031da78664fe3e5485045f0a6b005e",1066.926,2.362669816893089,63099.9369,"Yes","No","No","-","-",73244,0,0,"Oct 14, 2022 11:33 AM","Jan 1, 0001 12:00 AM"
"easy2stake.com","fbdb84f8542ab2d3f5d583fbfa6b2b5441df3a04","https://pocketv50.easy2stake.com:443","United States","unknown",15,"Staked",74620,2095.9675,"Custodial","fbdb84f8542ab2d3f5d583fbfa6b2b5441df3a04",2095.9675,2.362669816893089,65000,"Yes","No","No","-","-",73836,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"poktmarbs.com","106f793d68b0290e206bee79f5d1f93c2bfd1a99","https://node-001.np1.poktmarbs.com:443","United States","RC-0.9.1.1",7,"Staked",74620,409.1555,"Custodial","106f793d68b0290e206bee79f5d1f93c2bfd1a99",409.1555,2.362669816893089,74999,"Yes","No","No",10421,22.5396,73872,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"easy2stake.com","2341509784c23cbfd14b67e27a5e1c16f7fbc124","https://e2s220304-pocket-15.easy2stake.com:443","United States","RC-0.9.1.1",15,"Staked",74620,918.5245,"Custodial","2341509784c23cbfd14b67e27a5e1c16f7fbc124",918.5245,2.362669816893089,62540,"Yes","No","No","-","-",72878,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
"easy2stake.com","a5823a2072bbd5b0a10040f5d81b9509e960210e","https://e2s220304-pocket-14.easy2stake.com:443","United States","RC-0.9.1.1",15,"Staked",74620,641.8317,"Custodial","a5823a2072bbd5b0a10040f5d81b9509e960210e",641.8317,2.362669816893089,62540,"Yes","No","No",3434,7.4274,72878,0,0,"Jan 1, 0001 12:00 AM","Jan 1, 0001 12:00 AM"
